File Name,Lot,Equip ID,Yield
4334274.1-1.txt,LOT       : 4334274.1                                START TIME : 2023/04/28 06:50:48,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5108            Total Yield :  99.922%
4334274.1.txt,LOT       : 4334274.1                                START TIME : 2023/04/28 06:50:48,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5107            Total Yield :  99.824%
4335322.1-1.txt,LOT       : 4335322.1                                START TIME : 2023/04/30 00:55:06,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10571           Total Yield :  99.962%
4335322.1.txt,LOT       : 4335322.1                                START TIME : 2023/04/30 00:55:06,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10204           Total Yield :  99.902%
4335323.1-1.txt,LOT       : 4335323.1                                START TIME : 2023/05/02 06:28:28,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9701            Total Yield :  99.897%
4335323.1.txt,LOT       : 4335323.1                                START TIME : 2023/05/02 06:28:28,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9701            Total Yield :  99.650%
4336642.1.txt,LOT       : 4336642.1                                START TIME : 2023/04/29 20:34:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10281           Total Yield :  99.854%
4338746.1-1.txt,LOT       : 4338746.1                                START TIME : 2023/05/05 06:22:12,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9784            Total Yield :  99.683%
4338746.1.txt,LOT       : 4338746.1                                START TIME : 2023/05/05 06:22:12,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9785            Total Yield :  92.397%
4339453.1-1.txt,LOT       : 4339453.1                                START TIME : 2023/05/05 08:03:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10145           Total Yield :  99.340%
4339453.1.txt,LOT       : 4339453.1                                START TIME : 2023/05/05 08:03:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9972            Total Yield :  93.191%
4339454.1-1.txt,LOT       : 4339454.1                                START TIME : 2023/05/04 13:51:53,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10043           Total Yield :  99.861%
4339454.1.txt,LOT       : 4339454.1                                START TIME : 2023/05/04 13:51:53,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10043           Total Yield :  97.451%
4339455.1-1.txt,LOT       : 4339455.1                                START TIME : 2023/05/04 12:02:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9454            Total Yield : 100.000%
4339455.1-2.txt,LOT       : 4339455.1                                START TIME : 2023/05/04 12:02:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10357           Total Yield :  99.488%
4339455.1.txt,LOT       : 4339455.1                                START TIME : 2023/05/04 12:02:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10023           Total Yield :  94.323%
4340396.1-1.txt,LOT       : 4340396.1                                START TIME : 2023/05/04 15:10:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9868            Total Yield :  99.747%
4340396.1.txt,LOT       : 4340396.1                                START TIME : 2023/05/04 15:10:43,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9868            Total Yield :  97.244%
4340397.1-1.txt,LOT       : 4340397.1                                START TIME : 2023/05/09 11:13:29,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9753            Total Yield :  99.723%
4340397.1.txt,LOT       : 4340397.1                                START TIME : 2023/05/09 11:13:29,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9751            Total Yield :  98.431%
4340399.1-1.txt,LOT       : 4340399.1                                START TIME : 2023/05/09 09:01:18,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9370            Total Yield :  99.573%
4340399.1.txt,LOT       : 4340399.1                                START TIME : 2023/05/09 09:01:18,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9368            Total Yield :  98.388%
4340855.1-1.txt,LOT       : 4340855.1                                START TIME : 2023/05/05 16:06:48,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9783            Total Yield :  99.928%
4340855.1.txt,LOT       : 4340855.1                                START TIME : 2023/05/05 16:06:48,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9783            Total Yield :  98.620%
4341727.1-1.txt,LOT       : 4341727.1                                START TIME : 2023/05/04 16:21:37,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9496            Total Yield :  99.747%
4341727.1.txt,LOT       : 4341727.1                                START TIME : 2023/05/04 16:21:37,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9496            Total Yield :  93.208%
4342513.1-1.txt,LOT       : 4342513.1                                START TIME : 2023/05/05 14:08:24,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9996            Total Yield :  99.720%
4342513.1.txt,LOT       : 4342513.1                                START TIME : 2023/05/05 14:08:24,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9996            Total Yield :  98.679%
4342514.1-1.txt,LOT       : 4342514.1                                START TIME : 2023/05/09 06:43:28,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5028            Total Yield :  99.602%
4342514.1.txt,LOT       : 4342514.1                                START TIME : 2023/05/09 06:43:28,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5026            Total Yield :  98.209%
4342515.1-1.txt,LOT       : 4342515.1                                START TIME : 2023/05/04 06:58:04,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 8150            Total Yield :  99.706%
4342515.1-2.txt,LOT       : 4342515.1                                START TIME : 2023/05/04 06:58:04,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9143            Total Yield :  99.256%
4342515.1.txt,LOT       : 4342515.1                                START TIME : 2023/05/04 06:58:04,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 8529            Total Yield :  91.617%
4343646.1-1.txt,LOT       : 4343646.1                                START TIME : 2023/06/01 12:31:32,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 7972            Total Yield :  99.987%
4343646.1.txt,LOT       : 4343646.1                                START TIME : 2023/06/01 12:31:32,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 7972            Total Yield :  95.835%
4343648.1-1.txt,LOT       : 4343648.1                                START TIME : 2023/06/01 10:01:25,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9007            Total Yield :  99.967%
4343648.1.txt,LOT       : 4343648.1                                START TIME : 2023/06/01 10:01:25,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9005            Total Yield :  97.946%
4345082.1.txt,LOT       : 4345082.1                                START TIME : 2023/06/01 15:03:29,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 8096            Total Yield :  99.938%
4345083.1-1.txt,LOT       : 4345083.1                                START TIME : 2023/06/01 05:52:13,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9021            Total Yield :  99.878%
4345083.1.txt,LOT       : 4345083.1                                START TIME : 2023/06/01 05:52:13,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9015            Total Yield :  96.606%
4345431.1.txt,LOT       : 4345431.1                                START TIME : 2023/05/18 15:56:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9826            Total Yield :  99.807%
4345432.1-1.txt,LOT       : 4345432.1                                START TIME : 2023/05/13 08:54:41,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9903            Total Yield :  99.768%
4345432.1.txt,LOT       : 4345432.1                                START TIME : 2023/05/13 08:54:41,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9903            Total Yield :  99.566%
4347507.1-1.txt,LOT       : 4347507.1                                START TIME : 2023/05/12 23:16:32,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15575           Total Yield :  99.698%
4347507.1.txt,LOT       : 4347507.1                                START TIME : 2023/05/12 23:16:32,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15575           Total Yield :  99.133%
4347509.1-1.txt,LOT       : 4347509.1                                START TIME : 2023/05/11 11:00:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 2520            Total Yield :  86.508%
4347509.1-2.txt,LOT       : 4347509.1                                START TIME : 2023/05/11 11:00:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 16171           Total Yield :  96.147%
4347509.1-3.txt,LOT       : 4347509.1                                START TIME : 2023/05/11 11:00:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 16171           Total Yield :  99.542%
4347509.1.txt,LOT       : 4347509.1                                START TIME : 2023/05/11 11:00:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 2518            Total Yield :  91.541%
4347754.1-1.txt,LOT       : 4347754.1                                START TIME : 2023/05/11 23:58:42,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15803           Total Yield :  95.589%
4347754.1-2.txt,LOT       : 4347754.1                                START TIME : 2023/05/11 23:58:42,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15397           Total Yield :  99.656%
4347754.1.txt,LOT       : 4347754.1                                START TIME : 2023/05/12 08:12:07,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 1042            Total Yield :  92.322%
4349664.1-1.txt,LOT       : 4349664.1                                START TIME : 2023/05/12 08:44:08,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10775           Total Yield :  98.821%
4349664.1.txt,LOT       : 4349664.1                                START TIME : 2023/05/12 08:44:08,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10776           Total Yield :  98.190%
4349838.1-1.txt,LOT       : 4349838.1                                START TIME : 2023/05/11 19:30:44,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15312           Total Yield :  97.153%
4349838.1.txt,LOT       : 4349838.1                                START TIME : 2023/05/11 19:30:44,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15311           Total Yield :  91.522%
4351560.1-1.txt,LOT       : 4351560.1                                START TIME : 2023/05/12 14:53:27,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15790           Total Yield :  99.753%
4351560.1.txt,LOT       : 4351560.1                                START TIME : 2023/05/12 14:53:27,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15789           Total Yield :  98.898%
4351581.1-1.txt,LOT       : 4351581.1                                START TIME : 2023/05/12 12:38:07,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15868           Total Yield :  99.824%
4351581.1.txt,LOT       : 4351581.1                                START TIME : 2023/05/12 12:38:07,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15870           Total Yield :  98.393%
4352909.1-1.txt,LOT       : 4352909.1                                START TIME : 2023/05/12 19:02:16,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15922           Total Yield :  99.761%
4352909.1.txt,LOT       : 4352909.1                                START TIME : 2023/05/12 19:02:16,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15923           Total Yield :  98.920%
4352911.1-1.txt,LOT       : 4352911.1                                START TIME : 2023/05/19 15:56:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5045            Total Yield :  97.820%
4352911.1-2.txt,LOT       : 4352911.1                                START TIME : 2023/05/19 15:56:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5372            Total Yield :  99.739%
4352911.1.txt,LOT       : 4352911.1                                START TIME : 2023/05/19 15:56:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 4751            Total Yield :  96.990%
4354069.1-1.txt,LOT       : 4354069.1                                START TIME : 2023/05/15 11:04:49,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9916            Total Yield :  99.496%
4354069.1.txt,LOT       : 4354069.1                                START TIME : 2023/05/15 11:04:49,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9916            Total Yield :  97.953%
4354490.1-1.txt,LOT       : 4354490.1                                START TIME : 2023/05/15 13:12:03,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5903            Total Yield :  99.695%
4354490.1.txt,LOT       : 4354490.1                                START TIME : 2023/05/15 13:12:03,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5903            Total Yield :  98.170%
4354554.1 PROCESO.txt,LOT       : 4354554.1 PROCESO                        START TIME : 2023/06/16 09:00:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 0               Total Yield :   0.000%
4354554.1 REPROCESO-1.txt,LOT       : 4354554.1 REPROCESO                      START TIME : 2023/06/16 09:02:03,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 1679            Total Yield :  99.881%
4354554.1 REPROCESO.txt,LOT       : 4354554.1 REPROCESO                      START TIME : 2023/06/16 09:02:03,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 1680            Total Yield :  97.321%
4355415.1-1.txt,LOT       : 4355415.1                                START TIME : 2023/05/15 12:08:26,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10046           Total Yield :  99.144%
4355415.1.txt,LOT       : 4355415.1                                START TIME : 2023/05/15 12:08:26,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10046           Total Yield :  97.949%
4355416.1.txt,LOT       : 4355416.1                                START TIME : 2023/05/15 11:04:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 0               Total Yield :   0.000%
4356846.1-1.txt,LOT       : 4356846.1                                START TIME : 2023/05/25 15:44:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5532            Total Yield :  99.602%
4356846.1.txt,LOT       : 4356846.1                                START TIME : 2023/05/25 15:44:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5532            Total Yield :  99.331%
4356937.1-1.txt,LOT       : 4356937.1                                START TIME : 2023/05/15 17:47:00,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15656           Total Yield :  99.540%
4356937.1.txt,LOT       : 4356937.1                                START TIME : 2023/05/15 17:47:00,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15656           Total Yield :  98.090%
4356945.1-1.txt,LOT       : 4356945.1                                START TIME : 2023/05/25 10:18:19,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 4997            Total Yield :  99.700%
4356945.1.txt,LOT       : 4356945.1                                START TIME : 2023/05/25 10:18:19,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 4997            Total Yield :  94.577%
4357785.1-1.txt,LOT       : 4357785.1                                START TIME : 2023/05/21 21:51:26,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 7579            Total Yield :  99.960%
4357785.1.txt,LOT       : 4357785.1                                START TIME : 2023/05/21 21:51:26,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 7606            Total Yield :  99.461%
4357786.1-1.txt,LOT       : 4357786.1                                START TIME : 2023/05/19 07:45:51,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 8092            Total Yield :  99.951%
4357786.1.txt,LOT       : 4357786.1                                START TIME : 2023/05/19 07:45:51,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 8092            Total Yield :  99.778%
4357787.1-1.txt,LOT       : 4357787.1                                START TIME : 2023/05/19 09:06:17,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 8896            Total Yield :  99.978%
4357787.1.txt,LOT       : 4357787.1                                START TIME : 2023/05/19 09:06:17,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 8895            Total Yield :  99.899%
4358210.1-1.txt,LOT       : 4358210.1                                START TIME : 2023/05/16 09:59:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15891           Total Yield : 100.000%
4358210.1.txt,LOT       : 4358210.1                                START TIME : 2023/05/16 12:33:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 201             Total Yield :  84.577%
4358520.1-1.txt,LOT       : 4358520.1                                START TIME : 2023/05/15 14:44:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 16046           Total Yield :  99.227%
4358520.1.txt,LOT       : 4358520.1                                START TIME : 2023/05/15 14:44:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 16045           Total Yield :  98.747%
4358521.1.txt,LOT       : 4358521.1                                START TIME : 2023/05/16 17:22:24,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 1440            Total Yield :  98.958%
4358522.1-1.txt,LOT       : 4358522.1                                START TIME : 2023/05/16 12:56:14,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 16061           Total Yield :  99.570%
4358522.1.txt,LOT       : 4358522.1                                START TIME : 2023/05/16 12:56:14,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 16061           Total Yield :  98.612%
4358717.1-1.txt,LOT       : 4358717.1                                START TIME : 2023/05/25 13:48:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5347            Total Yield :  99.682%
4358717.1.txt,LOT       : 4358717.1                                START TIME : 2023/05/25 13:48:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5347            Total Yield :  99.084%
4358718.1-1.txt,LOT       : 4358718.1                                START TIME : 2023/05/25 18:49:20,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5368            Total Yield :  99.907%
4358718.1.txt,LOT       : 4358718.1                                START TIME : 2023/05/25 18:49:20,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5368            Total Yield :  99.590%
4358950.1-1.txt,LOT       : 4358950.1                                START TIME : 2023/05/30 12:15:28,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9966            Total Yield :  99.819%
4358950.1.txt,LOT       : 4358950.1                                START TIME : 2023/05/30 12:15:28,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9966            Total Yield :  98.505%
4359259.1-1.txt,LOT       : 4359259.1                                START TIME : 2023/05/21 01:23:42,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15567           Total Yield :  98.805%
4359259.1.txt,LOT       : 4359259.1                                START TIME : 2023/05/21 01:23:42,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 15569           Total Yield :  93.834%
4359410.1-1.txt,LOT       : 4359410.1                                START TIME : 2023/05/19 10:23:29,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9934            Total Yield :  99.970%
4359410.1.txt,LOT       : 4359410.1                                START TIME : 2023/05/19 10:23:29,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9932            Total Yield :  99.879%
4359411.1.txt,LOT       : 4359411.1                                START TIME : 2023/05/22 05:27:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10086           Total Yield :  99.831%
4359412.1-1.txt,LOT       : 4359412.1                                START TIME : 2023/05/19 02:03:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10148           Total Yield : 100.000%
4359412.1.txt,LOT       : 4359412.1                                START TIME : 2023/05/19 02:03:33,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10153           Total Yield :  99.882%
4359862.1.txt,LOT       : 4359862.1                                START TIME : 2023/05/22 09:29:03,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10274           Total Yield :  99.786%
4359863.1.txt,LOT       : 4359863.1                                START TIME : 2023/05/19 00:32:14,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10256           Total Yield :  99.815%
4359864.1.txt,LOT       : 4359864.1                                START TIME : 2023/05/22 06:55:08,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10094           Total Yield :  99.901%
4359865.1.txt,LOT       : 4359865.1                                START TIME : 2023/05/22 10:36:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10154           Total Yield :  99.862%
4359866.1.txt,LOT       : 4359866.1                                START TIME : 2023/05/22 04:18:09,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10196           Total Yield :  99.892%
4359867.1.txt,LOT       : 4359867.1                                START TIME : 2023/05/23 00:31:50,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10303           Total Yield :  99.942%
4359901.1-1.txt,LOT       : 4359901.1                                START TIME : 2023/05/25 14:56:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 2823            Total Yield :  99.823%
4359901.1.txt,LOT       : 4359901.1                                START TIME : 2023/05/25 14:56:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 2823            Total Yield :  99.469%
4359903.1-1.txt,LOT       : 4359903.1                                START TIME : 2023/05/25 08:31:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 4895            Total Yield :  99.326%
4359903.1.txt,LOT       : 4359903.1                                START TIME : 2023/05/25 08:31:35,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 4896            Total Yield :  94.812%
4362028.1-1.txt,LOT       : 4362028.1                                START TIME : 2023/05/24 08:44:31,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 13731           Total Yield :  99.447%
4362028.1-2.txt,LOT       : 4362028.1                                START TIME : 2023/05/24 08:44:31,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 13731           Total Yield :  99.745%
4362028.1.txt,LOT       : 4362028.1                                START TIME : 2023/05/24 08:44:31,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 13729           Total Yield :  98.164%
4362330.1-1.txt,LOT       : 4362330.1                                START TIME : 2023/05/19 20:12:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10653           Total Yield :  99.606%
4362330.1.txt,LOT       : 4362330.1                                START TIME : 2023/05/19 20:12:15,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10653           Total Yield :  98.592%
4362331.1-1.txt,LOT       : 4362331.1                                START TIME : 2023/05/20 20:58:01,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10430           Total Yield :  98.591%
4362331.1.txt,LOT       : 4362331.1                                START TIME : 2023/05/20 20:58:01,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10430           Total Yield :  95.686%
4362752.1-1.txt,LOT       : 4362752.1                                START TIME : 2023/05/19 23:39:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10643           Total Yield :  97.717%
4362752.1-2.txt,LOT       : 4362752.1                                START TIME : 2023/05/19 23:39:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10643           Total Yield :  99.126%
4362752.1-3.txt,LOT       : 4362752.1                                START TIME : 2023/05/19 23:39:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10963           Total Yield :  99.270%
4362752.1.txt,LOT       : 4362752.1                                START TIME : 2023/05/19 23:39:21,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10642           Total Yield :  96.711%
4362887.1-1.txt,LOT       : 4362887.1                                START TIME : 2023/05/21 23:23:50,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10312           Total Yield : 100.000%
4362887.1.txt,LOT       : 4362887.1                                START TIME : 2023/05/21 23:23:50,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10309           Total Yield :  99.951%
4362888.1-1.txt,LOT       : 4362888.1                                START TIME : 2023/05/22 00:53:12,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10178           Total Yield :  99.627%
4362888.1.txt,LOT       : 4362888.1                                START TIME : 2023/05/22 00:53:12,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10178           Total Yield :  99.283%
4363604.1.txt,LOT       : 4363604.1                                START TIME : 2023/05/22 08:06:06,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10351           Total Yield :  99.807%
4363605.1.txt,LOT       : 4363605.1                                START TIME : 2023/05/22 03:09:30,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10264           Total Yield :  99.951%
4363606.1.txt,LOT       : 4363606.1                                START TIME : 2023/05/23 03:32:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10253           Total Yield :  99.795%
4363607.1.txt,LOT       : 4363607.1                                START TIME : 2023/05/22 11:45:28,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10310           Total Yield :  99.903%
4363664.1-1.txt,LOT       : 4363664.1                                START TIME : 2023/07/14 21:41:38,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9917            Total Yield :  98.659%
4363664.1.txt,LOT       : 4363664.1                                START TIME : 2023/07/14 21:41:38,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 9437            Total Yield :  95.910%
4363761.1-1.txt,LOT       : 4363761.1                                START TIME : 2023/05/25 17:22:06,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5672            Total Yield :  99.736%
4363761.1.txt,LOT       : 4363761.1                                START TIME : 2023/05/25 17:22:06,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 5552            Total Yield :  99.424%
4364679.1-1.txt,LOT       : 4364679.1                                START TIME : 2023/05/21 15:04:32,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10620           Total Yield :  99.124%
4364679.1.txt,LOT       : 4364679.1                                START TIME : 2023/05/21 15:04:32,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10620           Total Yield :  98.889%
4364680.1-1.txt,LOT       : 4364680.1                                START TIME : 2023/05/21 10:45:13,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10681           Total Yield :  99.345%
4364680.1.txt,LOT       : 4364680.1                                START TIME : 2023/05/21 10:45:13,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 10681           Total Yield :  98.783%
4364801.1-1.txt,LOT       : 4364801.1                                START TIME : 2023/05/21 16:42:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 14895           Total Yield :  98.134%
4364801.1-2.txt,LOT       : 4364801.1                                START TIME : 2023/05/21 16:42:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 14895           Total Yield :  98.906%
4364801.1-3.txt,LOT       : 4364801.1                                START TIME : 2023/05/21 16:42:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 14732           Total Yield : 100.000%
4364801.1.txt,LOT       : 4364801.1                                START TIME : 2023/05/21 16:42:10,MACHINE   : 6VTRX01 | TH3000i-030,TOTAL INSPECTED : 7416            Total Yield :  97.829%
