Lot,Vitrox ID,Recipe,Start Time,End Time,Yield,Total Inspected,Total Reject
4724085.1,6VTRX01,SKY58083+REV11,2024/03/05 12:02:09,2024/03/05 13:04:50,98.001%,10853,
4724239.1,6VTRX01,SKY58083+REV11,2024/03/16 13:19:03,2024/03/16 13:53:07,97.732%,5424,
4724357.1,6VTRX01,SKY58261+REV1,2024/03/12 19:27:35,2024/03/13 00:09:51,88.679%,13259,
4724357.2,6VTRX01,SKY58261+REV1,2024/03/13 00:11:46,2024/03/13 01:14:56,61.379%,1494,
4724357.3,6VTRX01,SKY58261+REV1,2024/03/13 02:43:59,2024/03/13 03:53:29,76.684%,772,
4724359.1,6VTRX01,SKY58261+REV1,2024/03/23 18:04:53,2024/03/23 19:30:18,96.622%,13527,
4724359.2,6VTRX01,SKY58261+REV1,2024/03/23 19:39:30,2024/03/23 19:55:34,72.210%,457,
4725189.1,6VTRX01,SKY58261+REV1,2024/03/11 10:16:28,2024/03/11 11:37:45,98.984%,13773,
4725190.1,6VTRX01,SKY58261+REV1,2024/03/13 15:43:39,2024/03/13 16:59:21,98.713%,14375,
4725348.1,6VTRX01,SKY58261+REV1,2024/03/14 06:52:19,2024/03/14 07:21:34,96.699%,2484,
4725349.1,6VTRX01,SKY58261+REV1,2024/03/10 00:05:18,2024/03/10 03:06:18,93.843%,12571,
4725349.2,6VTRX01,SKY58261+REV1,2024/03/10 03:12:43,2024/03/10 03:52:00,43.282%,774,
4725694.1,6VTRX01,SKY58261+REV1,2024/03/09 20:11:22,2024/03/09 23:06:54,95.164%,13481,
4725694.2,6VTRX01,SKY58261+REV1,2024/03/09 23:18:59,2024/03/09 23:49:05,52.374%,653,
4725696.1,6VTRX01,SKY58261+REV1,2024/03/13 20:55:30,2024/03/13 22:09:41,98.420%,13672,
4725697.1 CLIP AMARILLO,6VTRX01,SKY58261+REV1,2024/03/14 05:13:33,2024/03/14 05:23:11,70.930%,86,
4725697.1 MATERIAL BUENO,6VTRX01,SKY58261+REV1,2024/03/14 03:49:57,2024/03/14 05:10:49,98.568%,13616,
4725872.1,6VTRX01,SKY58261+REV1,2024/03/11 04:03:53,2024/03/11 06:05:15,95.426%,13729,
4725872.2,6VTRX01,SKY58261+REV1,2024/03/11 06:07:03,2024/03/11 06:26:30,22.134%,628,
4725874.1,6VTRX01,SKY58261+REV1,2024/03/12 16:17:04,2024/03/12 17:37:57,96.971%,14296,
4726009.1,6VTRX01,SKY58261+REV1,2024/03/12 14:49:43,2024/03/12 16:13:32,96.900%,14356,
4726011.1,6VTRX01,SKY58261+REV1,2024/03/13 19:34:04,2024/03/13 20:44:31,98.832%,13275,
4726666.1,6VTRX01,SKY58261+REV1,2024/03/10 08:48:29,2024/03/10 11:04:47,92.467%,13700,
4726667.1,6VTRX01,SKY58261+REV1,2024/03/13 11:58:45,2024/03/13 13:25:23,97.912%,14080,
4726667.2,6VTRX01,SKY58261+REV1,2024/03/13 13:28:16,2024/03/13 13:43:45,48.980%,294,
4726916.1,6VTRX01,SKYA22004+REV2,2024/03/31 19:54:25,2024/03/31 22:54:02,99.572%,9822,
4726916.2,6VTRX01,SKYA22004+REV2,2024/03/31 22:56:50,2024/03/31 23:02:23,71.429%,42,
4727092.1,6VTRX01,SKY58261+REV1,2024/03/11 20:10:39,2024/03/11 22:26:32,98.751%,14412,
4727093.1 CLIP AMARILLO,6VTRX01,SKY58261+REV1,2024/03/14 01:38:25,2024/03/14 01:43:39,40.909%,66,
4727093.1 MATERIAL BUENO,6VTRX01,SKY58261+REV1,2024/03/14 00:20:30,2024/03/14 01:35:46,98.245%,14245,
4727094.1,6VTRX01,SKY58261+REV1,2024/03/14 10:09:07,2024/03/14 10:47:27,98.202%,4895,
4727095.1,6VTRX01,SKY58261+REV1,2024/03/14 08:43:43,2024/03/14 10:04:37,98.532%,8994,
4727097.1,6VTRX01,SKY58261+REV1,2024/03/13 17:57:48,2024/03/13 19:31:04,98.089%,13764,
4727633.1,6VTRX01,SKY58261+REV1,2024/03/14 05:32:19,2024/03/14 06:49:20,98.732%,13407,
4727634.1,6VTRX01,SKY58261+REV1,2024/03/14 10:51:29,2024/03/14 12:07:45,98.488%,14155,
4728040.1,6VTRX01,SKY58261+REV1,2024/03/14 07:27:29,2024/03/14 08:41:03,98.450%,14259,
4728136.2 REPROCESO,6VTRX01,SKY58083+REV11,2024/03/17 17:34:13,2024/03/17 19:23:40,97.478%,10628,
4728136.3,6VTRX01,SKY58083+REV11,2024/03/17 19:36:03,2024/03/17 19:44:45,89.179%,268,
4728285.1,6VTRX01,SKY58083+REV11,2024/03/15 19:00:25,2024/03/15 20:10:50,96.403%,10591,
4728285.2,6VTRX01,SKY58083+REV11,2024/03/15 23:22:21,2024/03/15 23:30:20,69.841%,504,
4728521.1,6VTRX01,SKY58083+REV11,2024/03/23 12:32:02,2024/03/23 13:54:01,98.496%,10768,
4728535.1,6VTRX01,SKY58261+REV1,2024/03/14 12:10:12,2024/03/14 13:25:23,98.297%,13917,
4728904.1,6VTRX01,SKYA22004+REV2,2024/03/31 13:22:49,2024/03/31 19:27:59,96.387%,10102,
4728904.2,6VTRX01,SKYA22004+REV2,2024/03/31 19:31:40,2024/03/31 19:45:50,94.795%,365,
4728958.1,6VTRX01,SKY58083+REV11,2024/03/14 17:37:01,2024/03/14 18:44:57,98.454%,10477,
4730286.1,6VTRX01,SKY58083+REV11,2024/03/14 23:49:58,2024/03/15 00:52:04,99.347%,10417,
4730806.1,6VTRX01,SKY58083+REV11,2024/03/18 18:25:32,2024/03/18 19:46:43,98.110%,10740,
4730813.1,6VTRX01,SKY58083+REV11,2024/03/16 05:35:11,2024/03/16 06:25:36,98.283%,5415,
4731196.1,6VTRX01,SKY58083+REV11,2024/03/19 12:11:50,2024/03/19 13:06:32,97.757%,8695,
4731197.1,6VTRX01,SKY58083+REV11,2024/03/19 11:12:07,2024/03/19 12:08:15,97.875%,10210,
4731198.1,6VTRX01,SKY58083+REV11,2024/03/15 13:10:29,2024/03/15 15:07:53,97.883%,10299,
4731198.2,6VTRX01,SKY58083+REV11,2024/03/15 15:09:26,2024/03/15 15:18:29,89.908%,218,
4731199.1,6VTRX01,SKY58083+REV11,2024/03/17 22:53:48,2024/03/18 00:07:21,96.465%,10324,
4731199.2,6VTRX01,SKY58083+REV11,2024/03/18 00:09:11,2024/03/18 00:21:12,90.411%,365,
4731676.1,6VTRX01,SKY77365+REV3,2024/03/21 14:02:17,2024/03/21 15:21:40,98.470%,6926,
4731676.2,6VTRX01,SKY77365+REV3,2024/03/21 15:28:55,2024/03/21 15:40:51,62.264%,106,
4731898.1,6VTRX01,SKY58083+REV11,2024/03/14 15:50:41,2024/03/14 17:13:55,90.859%,10546,
4731898.2,6VTRX01,SKY58083+REV11,2024/03/14 17:18:31,2024/03/14 17:35:02,90.560%,964,
4732411.1,6VTRX01,SKY77365+REV3,2024/03/26 05:43:07,2024/03/26 07:41:35,97.457%,13883,
4732412.1,6VTRX01,SKY77365+REV3,2024/03/21 17:29:15,2024/03/21 18:48:36,97.157%,13927,
4732412.2,6VTRX01,SKY77365+REV3,2024/03/21 18:52:35,2024/03/21 19:07:01,69.620%,395,
4733019.1,6VTRX01,SKY77365+REV3,2024/03/21 15:47:17,2024/03/21 17:26:26,98.286%,13882,
4733021.1,6VTRX01,SKY77365+REV3,2024/03/21 19:13:06,2024/03/21 20:15:57,99.123%,13686,
4733165.1,6VTRX01,SKY58083+REV11,2024/03/16 06:33:04,2024/03/16 07:25:43,98.144%,10558,
4733166.1,6VTRX01,SKY58083+REV11,2024/03/16 11:14:26,2024/03/16 12:12:45,97.736%,10602,
4733167.1,6VTRX01,SKY58083+REV11,2024/03/16 02:41:35,2024/03/16 05:16:26,93.843%,10605,
4733167.2,6VTRX01,SKY58083+REV11,2024/03/16 05:18:08,2024/03/16 05:30:38,93.568%,653,
4733168.1,6VTRX01,SKY58083+REV11,2024/03/14 13:48:50,2024/03/14 15:34:00,97.976%,10623,
4733168.2,6VTRX01,SKY58083+REV11,2024/03/14 15:38:13,2024/03/14 15:48:30,81.567%,217,
4733169.1,6VTRX01,SKY58083+REV11,2024/03/29 08:17:41,2024/03/29 11:44:00,96.687%,10596,
4733169.2,6VTRX01,SKY58083+REV11,2024/03/29 11:47:31,2024/03/29 11:59:58,76.068%,351,
4733584.1,6VTRX01,SKY58083+REV11,2024/03/15 00:52:56,2024/03/15 01:46:08,99.595%,10620,
4733585.1,6VTRX01,SKY58083+REV11,2024/03/16 08:30:20,2024/03/16 10:37:17,96.980%,10663,
4733585.2,6VTRX01,SKY58083+REV11,2024/03/16 10:54:01,2024/03/16 11:11:01,89.280%,681,
4733587.1,6VTRX01,SKY58083+REV11,2024/04/06 09:33:05,2024/04/06 11:11:52,97.201%,10717,
4733587.2,6VTRX01,SKY58083+REV11,2024/04/06 11:15:50,2024/04/06 11:32:05,69.463%,298,
4733588.1,6VTRX01,SKY58083+REV11,2024/03/22 23:32:59,2024/03/23 00:57:30,97.046%,10733,
4733588.2,6VTRX01,SKY58083+REV11,2024/03/23 01:01:52,2024/03/23 01:18:55,79.495%,317,
4733589.1,6VTRX01,SKY58083+REV11,2024/03/16 13:55:46,2024/03/16 16:09:09,98.158%,10804,
4733592.1,6VTRX01,SKY58083+REV11,2024/03/15 11:53:19,2024/03/15 12:55:33,97.146%,10512,
4733592.2,6VTRX01,SKY58083+REV11,2024/03/15 12:57:59,2024/03/15 13:08:29,67.000%,300,
4733593.1,6VTRX01,SKY58083+REV11,2024/03/16 12:16:14,2024/03/16 13:16:33,97.533%,10621,
4733596.1,6VTRX01,SKY77365+REV3,2024/03/22 04:07:02,2024/03/22 05:48:16,98.394%,13764,
4734631.1,6VTRX01,SKY58083+REV11,2024/03/15 06:21:40,2024/03/15 07:29:25,96.376%,10652,
4734631.2,6VTRX01,SKY58083+REV11,2024/03/15 07:47:48,2024/03/15 07:50:34,OTAL INSPECTED : 0             Total Yield :   0.000%,0,
4734633.1,6VTRX01,SKY58083+REV11,2024/03/16 16:15:40,2024/03/16 17:16:22,97.591%,10667,
4734635.1,6VTRX01,SKY58083+REV11,2024/03/15 01:57:56,2024/03/15 04:19:41,98.581%,10709,
4734636.1,6VTRX01,SKY58083+REV11,2024/03/15 04:20:48,2024/03/15 06:04:50,96.484%,10695,
4734636.2,6VTRX01,SKY58083+REV11,2024/03/15 06:07:18,2024/03/15 06:19:19,73.670%,376,
4734637.1,6VTRX01,SKY58083+REV11,2024/03/15 07:55:33,2024/03/15 10:13:11,93.923%,10762,
4734637.2,6VTRX01,SKY58083+REV11,2024/03/15 10:18:12,2024/03/15 10:42:28,40.826%,654,
4734686.1,6VTRX01,SKY77365+REV3,2024/03/21 23:32:37,2024/03/22 01:26:07,99.030%,13922,
4734740.1,6VTRX01,SKY58083+REV11,2024/03/15 10:50:23,2024/03/15 11:49:38,98.089%,10780,
4734763.1 REP,6VTRX01,SKY58083+REV11,2024/03/15 23:30:59,2024/03/16 01:49:14,71.523%,5292,
4734763.1,6VTRX01,SKY58083+REV11,2024/03/14 22:04:41,2024/03/14 23:42:21,98.540%,5344,
4734763.2 REP,6VTRX01,SKY58083+REV11,2024/03/16 01:52:40,2024/03/16 02:29:30,92.349%,1503,
4734763.2,6VTRX01,SKY58083+REV11,2024/03/14 23:43:06,2024/03/14 23:49:18,97.717%,438,
4734764.1 REP,6VTRX01,SKY58083+REV11,2024/03/17 05:18:10,2024/03/17 07:39:22,66.429%,5323,
4734764.1,6VTRX01,SKY58083+REV11,2024/03/14 18:47:00,2024/03/14 20:14:31,62.650%,5328,
4734764.2 REP,6VTRX01,SKY58083+REV11,2024/03/17 07:50:22,2024/03/17 08:26:23,30.341%,2083,
4734764.2,6VTRX01,SKY58083+REV11,2024/03/14 20:20:26,2024/03/14 21:46:59,66.784%,1990,
4734764.3,6VTRX01,SKY58083+REV11,2024/03/14 21:47:43,2024/03/14 22:03:05,84.871%,661,
4734765.1,6VTRX01,SKY58083+REV11,2024/03/17 03:51:02,2024/03/17 04:55:21,96.369%,9006,
4734765.2,6VTRX01,SKY58083+REV11,2024/03/17 04:56:22,2024/03/17 05:06:54,89.297%,327,
4734772.1,6VTRX01,SKY77365+REV3,2024/03/21 20:25:16,2024/03/21 23:08:04,98.734%,13976,
4734772.2,6VTRX01,SKY77365+REV3,2024/03/21 23:13:36,2024/03/21 23:22:17,68.966%,174,
4734773.1,6VTRX01,SKY77365+REV3,2024/03/22 01:35:34,2024/03/22 03:56:24,98.656%,13992,
4735730.1,6VTRX01,SKY58083+REV11,2024/03/15 17:27:29,2024/03/15 18:45:10,97.068%,9653,
4735730.2,6VTRX01,SKY58083+REV11,2024/03/15 18:46:10,2024/03/15 18:59:11,83.392%,283,
4735731.1,6VTRX01,SKY58083+REV11,2024/03/16 23:13:30,2024/03/17 00:24:34,97.041%,10139,
4735731.2,6VTRX01,SKY58083+REV11,2024/03/17 00:25:05,2024/03/17 00:34:33,86.000%,300,
4735733.1,6VTRX01,SKY58083+REV11,2024/03/15 20:20:01,2024/03/15 21:23:37,97.302%,10229,
4735733.2,6VTRX01,SKY58083+REV11,2024/03/15 21:24:44,2024/03/15 21:41:35,79.710%,276,
4735734.1,6VTRX01,SKY58083+REV11,2024/03/20 00:08:18,2024/03/20 01:46:27,97.002%,10375,
4735735.1,6VTRX01,SKY58083+REV11,2024/03/17 02:03:19,2024/03/17 03:09:00,97.510%,10402,
4735735.2,6VTRX01,SKY58083+REV11,2024/03/17 03:30:43,2024/03/17 03:44:55,88.031%,259,
4735736.1,6VTRX01,SKY58083+REV11,2024/03/19 03:02:35,2024/03/19 04:03:25,97.304%,10496,
4735737.1,6VTRX01,SKY58083+REV11,2024/03/17 00:36:53,2024/03/17 02:00:28,97.725%,10506,
4735738.1,6VTRX01,SKY58083+REV11,2024/03/18 05:31:38,2024/03/18 07:39:28,96.965%,10641,
4735738.2,6VTRX01,SKY58083+REV11,2024/03/18 08:02:09,2024/03/18 08:15:21,84.342%,562,
4736072.1,6VTRX01,SKY58083+REV11,2024/03/19 05:00:40,2024/03/19 06:32:42,98.008%,10641,
4736073.1,6VTRX01,SKY58083+REV11,2024/03/20 17:46:56,2024/03/20 20:27:56,95.598%,10632,
4736073.2,6VTRX01,SKY58083+REV11,2024/03/16 22:55:53,2024/03/16 23:10:40,87.781%,311,
4736073.3,6VTRX01,SKY58083+REV11,2024/03/20 20:34:39,2024/03/20 20:52:48,71.581%,468,
4736074.1,6VTRX01,SKY58083+REV11,2024/03/16 20:24:35,2024/03/16 21:33:17,96.167%,10697,
4736074.2,6VTRX01,SKY58083+REV11,2024/03/16 21:34:38,2024/03/16 21:46:23,83.171%,410,
4736075.1,6VTRX01,SKY58083+REV11,2024/03/18 02:56:36,2024/03/18 04:27:50,97.603%,10720,
4736076.1,6VTRX01,SKY58083+REV11,2024/03/18 00:38:41,2024/03/18 02:13:56,97.886%,10737,
4736076.2,6VTRX01,SKY58083+REV11,2024/03/18 02:16:08,2024/03/18 02:26:20,81.659%,229,
4736077.1,6VTRX01,SKY58083+REV11,2024/03/19 13:26:07,2024/03/19 13:50:03,97.497%,1798,
4736934.1,6VTRX01,SKY58083+REV11,2024/03/19 04:04:40,2024/03/19 04:58:56,96.407%,7931,
4736935.1,6VTRX01,SKY58083+REV11,2024/03/16 07:30:35,2024/03/16 08:27:37,98.711%,10320,
4737864.1,6VTRX01,SKY58083+REV11,2024/03/18 23:48:53,2024/03/19 00:56:47,96.980%,10432,
4737865.1,6VTRX01,SKY58083+REV11,2024/03/17 19:49:48,2024/03/17 22:38:52,97.844%,10437,
4737866.1,6VTRX01,SKY58083+REV11,2024/03/19 06:34:16,2024/03/19 08:09:09,96.950%,10525,
4737867.1,6VTRX01,SKY58083+REV11,2024/03/23 07:19:17,2024/03/23 08:20:54,96.682%,10518,
4737867.2,6VTRX01,SKY58083+REV11,2024/03/23 08:33:43,2024/03/23 08:45:46,81.948%,349,
4738164.1,6VTRX01,SKY58083+REV11,2024/03/22 19:32:53,2024/03/22 20:35:40,96.631%,10568,
4738164.2,6VTRX01,SKY58083+REV11,2024/03/22 20:41:52,2024/03/22 20:52:55,78.652%,356,
4738165.1,6VTRX01,SKY58083+REV11,2024/03/18 19:54:52,2024/03/18 21:13:29,96.656%,10585,
4738165.2,6VTRX01,SKY58083+REV11,2024/03/18 21:45:05,2024/03/18 22:12:42,75.424%,354,
4738166.1,6VTRX01,SKY58083+REV11,2024/03/16 17:19:54,2024/03/16 18:42:13,98.344%,10565,
4738166.2,6VTRX01,SKY58083+REV11,2024/03/16 20:09:20,2024/03/16 20:22:39,96.331%,845,
4738167.1,6VTRX01,SKY58083+REV11,2024/03/23 03:46:08,2024/03/23 04:56:23,97.176%,10622,
4738167.2,6VTRX01,SKY58083+REV11,2024/03/23 05:00:03,2024/03/23 05:10:08,87.333%,300,
4738168.1,6VTRX01,SKY58083+REV11,2024/03/21 10:19:41,2024/03/21 11:32:51,97.288%,10621,
4738168.2,6VTRX01,SKY58083+REV11,2024/03/21 11:35:38,2024/03/21 11:46:25,80.903%,288,
4738169.1,6VTRX01,SKY58083+REV11,2024/03/16 18:42:48,2024/03/16 20:07:26,97.590%,10621,
4738171.1,6VTRX01,SKY58083+REV11,2024/03/18 22:38:33,2024/03/18 23:44:40,97.675%,10665,
4738785.1,6VTRX01,SKY58083+REV11,2024/03/19 08:18:24,2024/03/19 09:49:42,97.219%,10678,
4738786.1,6VTRX01,SKY58083+REV11,2024/03/19 18:39:39,2024/03/19 20:22:36,97.548%,10727,
4738786.2,6VTRX01,SKY58083+REV11,2024/03/19 23:38:26,2024/03/19 23:52:08,83.788%,623,
4738786.3,6VTRX01,SKY58083+REV11,2024/03/20 01:47:40,2024/03/20 02:00:18,83.617%,647,
4738787.1,6VTRX01,SKY58083+REV11,2024/03/19 00:59:07,2024/03/19 03:00:19,97.729%,10790,
4738789.1,6VTRX01,SKY58083+REV11,2024/03/23 02:20:25,2024/03/23 03:30:26,95.631%,5310,
4738789.2,6VTRX01,SKY58083+REV11,2024/03/23 03:34:03,2024/03/23 03:41:57,86.638%,232,
4738790.1,6VTRX01,SKY58083+REV11,2024/03/18 04:42:50,2024/03/18 05:15:18,98.060%,5362,
4738796.1,6VTRX01,SKY58253+REV1,2024/04/08 01:22:34,2024/04/08 02:36:59,96.210%,8706,
4738796.2,6VTRX01,SKY58253+REV1,2024/04/08 02:41:29,2024/04/08 02:53:59,93.636%,330,
4739530.1,6VTRX01,SKY58261+REV1,2024/03/25 16:41:21,2024/03/25 18:33:36,98.033%,8999,
4739531.1,6VTRX01,SKY58261+REV1,2024/03/24 19:30:10,2024/03/24 21:09:51,94.912%,12676,
4739531.2,6VTRX01,SKY58261+REV1,2024/03/24 21:15:29,2024/03/24 21:55:28,64.806%,645,
4739533.1,6VTRX01,SKY58261+REV1,2024/03/23 20:02:09,2024/03/23 21:55:27,97.185%,13679,
4739533.2,6VTRX01,SKY58261+REV1,2024/03/23 22:20:16,2024/03/23 22:44:53,77.403%,385,
4739535.1,6VTRX01,SKY58261+REV1,2024/03/25 20:31:03,2024/03/25 23:16:34,96.910%,13723,
4739535.2,6VTRX01,SKY58261+REV1,2024/03/25 23:20:16,2024/03/25 23:35:49,34.670%,424,
4739622.1,6VTRX01,SKY58083+REV11,2024/03/23 05:14:11,2024/03/23 06:56:17,96.994%,9280,
4739622.2,6VTRX01,SKY58083+REV11,2024/03/23 07:00:20,2024/03/23 07:17:04,74.194%,279,
4739623.1,6VTRX01,SKY58083+REV11,2024/03/22 10:18:46,2024/03/22 12:29:41,95.610%,10023,
4739623.2,6VTRX01,SKY58083+REV11,2024/03/22 12:34:09,2024/03/22 12:49:16,84.773%,440,
4739625.1,6VTRX01,SKY58083+REV11,2024/03/20 04:13:42,2024/03/20 05:31:59,97.877%,10455,
4740316.1,6VTRX01,SKY58083+REV11,2024/03/20 02:05:00,2024/03/20 04:09:02,97.591%,10503,
4740317.1,6VTRX01,SKY58083+REV11,2024/03/22 08:48:50,2024/03/22 09:53:58,97.554%,10508,
4740317.1REP,6VTRX01,SKY58083+REV11,2024/03/23 11:18:05,2024/03/23 12:13:21,98.398%,10488,
4740317.2,6VTRX01,SKY58083+REV11,2024/03/22 09:56:19,2024/03/22 10:11:16,74.319%,257,
4740317.2REP,6VTRX01,SKY58083+REV11,2024/03/23 12:15:57,2024/03/23 12:28:36,77.976%,168,
4740334.1,6VTRX01,SKY58261+REV1,2024/03/25 00:44:34,2024/03/25 02:25:02,96.255%,13993,
4740334.2,6VTRX01,SKY58261+REV1,2024/03/25 02:29:39,2024/03/25 02:46:08,61.069%,524,
4740335.1,6VTRX01,SKY58261+REV1,2024/03/28 02:59:53,2024/03/28 04:58:43,93.680%,13861,
4740335.2,6VTRX01,SKY58261+REV1,2024/03/28 05:08:20,2024/03/28 06:03:26,52.740%,876,
4740336.1,6VTRX01,SKY58261+REV1,2024/03/24 01:38:10,2024/03/24 04:49:05,97.755%,14030,
4740336.2,6VTRX01,SKY58261+REV1,2024/03/24 04:54:28,2024/03/24 05:08:37,73.220%,590,
4740337.1,6VTRX01,SKY58261+REV1,2024/03/25 05:56:04,2024/03/25 07:56:57,95.954%,14113,
4740337.2,6VTRX01,SKY58261+REV1,2024/03/25 08:05:53,2024/03/25 08:31:16,71.471%,673,
4740338.1,6VTRX01,SKY58261+REV1,2024/03/28 10:18:25,2024/03/28 12:26:20,89.891%,8547,
4740338.2,6VTRX01,SKY58261+REV1,2024/03/28 12:28:26,2024/03/28 13:13:05,49.652%,862,
4740339.1,6VTRX01,SKY58261+REV1,2024/03/25 02:47:01,2024/03/25 05:22:40,95.775%,13349,
4740339.12,6VTRX01,SKY58261+REV1,2024/03/25 05:27:35,2024/03/25 05:43:42,65.780%,564,
4740750.1,6VTRX01,SKY58083+REV11,2024/03/20 13:56:42,2024/03/20 15:22:08,96.128%,10538,
4740750.2,6VTRX01,SKY58083+REV11,2024/03/20 15:47:14,2024/03/20 15:59:18,55.392%,408,
4740752.1,6VTRX01,SKY58261+REV1,2024/03/24 08:30:30,2024/03/24 11:16:34,95.054%,12757,
4740753.1,6VTRX01,SKY58261+REV1,2024/03/23 22:59:53,2024/03/24 00:42:57,95.426%,12834,
4740753.2,6VTRX01,SKY58261+REV1,2024/03/24 00:43:25,2024/03/24 01:32:05,74.660%,588,
4741035.1,6VTRX01,SKY58083+REV11,2024/03/20 20:54:57,2024/03/20 23:18:06,96.852%,10609,
4741035.2,6VTRX01,SKY58083+REV11,2024/03/20 23:23:06,2024/03/20 23:30:55,0.299%,334,
4741035.3,6VTRX01,SKY58083+REV11,2024/03/20 23:33:00,2024/03/20 23:46:30,85.066%,529,
4741036.1,6VTRX01,SKY58083+REV11,2024/03/20 09:29:32,2024/03/20 11:27:14,96.524%,10616,
4741038.1,6VTRX01,SKY58083+REV11,2024/03/22 20:57:01,2024/03/22 23:08:28,97.433%,10634,
4741038.2,6VTRX01,SKY58083+REV11,2024/03/22 23:14:18,2024/03/22 23:28:43,75.735%,272,
4741039.1,6VTRX01,SKY58083+REV11,2024/03/20 11:30:15,2024/03/20 12:39:58,96.715%,10684,
4741040.1,6VTRX01,SKY58083+REV11,2024/03/20 05:42:14,2024/03/20 06:57:41,97.804%,10701,
4741101.1,6VTRX01,SKY58083+REV11,2024/03/21 01:04:33,2024/03/21 02:15:46,97.596%,10651,
4741103.1,6VTRX01,SKY58083+REV11,2024/03/22 16:52:26,2024/03/22 18:16:30,96.757%,10791,
4741103.2,6VTRX01,SKY58083+REV11,2024/03/22 18:23:47,2024/03/22 18:36:43,85.714%,350,
4741104.1,6VTRX01,SKY58083+REV11,2024/03/22 06:24:43,2024/03/22 08:09:59,96.899%,10804,
4741104.2,6VTRX01,SKY58083+REV11,2024/03/22 08:15:02,2024/03/22 08:42:51,75.821%,335,
4741184.1,6VTRX01,SKY58261+REV1,2024/03/24 17:27:08,2024/03/24 18:57:41,97.722%,14266,
4741184.2,6VTRX01,SKY58261+REV1,2024/03/24 19:03:10,2024/03/24 19:15:16,62.769%,325,
4741185.1,6VTRX01,SKY58261+REV1,2024/03/23 15:04:24,2024/03/23 17:18:51,96.531%,14355,
4741185.2,6VTRX01,SKY58261+REV1,2024/03/23 17:23:09,2024/03/23 17:48:33,85.675%,1459,
4741186.1,6VTRX01,SKY58261+REV1,2024/03/24 22:49:27,2024/03/25 00:12:33,97.733%,14290,
4741186.2,6VTRX01,SKY58261+REV1,2024/03/25 00:18:23,2024/03/25 00:31:11,53.395%,324,
4741188.1,6VTRX01,SKY58261+REV1,2024/03/24 07:07:02,2024/03/24 08:27:09,98.039%,14429,
4741949.1,6VTRX01,SKY58261+REV1,2024/03/26 11:06:35,2024/03/26 12:49:09,95.077%,14484,
4741949.2,6VTRX01,SKY58261+REV1,2024/03/26 12:53:59,2024/03/26 13:14:50,59.046%,713,
4741950.1,6VTRX01,SKY58261+REV1,2024/03/25 12:47:01,2024/03/25 13:47:12,98.588%,8639,
4741951.1,6VTRX01,SKY58261+REV1,2024/03/29 00:53:18,2024/03/29 03:52:33,95.808%,12761,
4741951.2,6VTRX01,SKY58261+REV1,2024/03/29 04:00:44,2024/03/29 04:20:35,68.097%,536,
4741952.1,6VTRX01,SKY58261+REV1,2024/03/25 18:38:58,2024/03/25 20:10:53,96.917%,13200,
4741952.2,6VTRX01,SKY58261+REV1,2024/03/25 20:14:16,2024/03/25 20:29:55,63.636%,407,
4741953.1,6VTRX01,SKY58261+REV1,2024/03/28 13:18:44,2024/03/28 16:38:06,93.237%,13352,
4741953.1,6VTRX01,SKY58261+REV1,2024/03/28 13:18:44,2024/03/28 14:34:16,90.433%,6240,
4741953.2,6VTRX01,SKY58261+REV1,2024/03/28 16:42:06,2024/03/28 17:09:16,76.966%,903,
4741979.1,6VTRX01,SKY58083+REV11,2024/03/27 22:19:37,2024/03/27 23:47:13,96.243%,10781,
4741979.2,6VTRX01,SKY58083+REV11,2024/03/27 23:54:11,2024/03/28 00:08:28,82.963%,405,
4741982.1,6VTRX01,SKY58083+REV11,2024/03/22 18:47:00,2024/03/22 19:28:35,96.998%,5264,
4741984.1,6VTRX01,SKY58083+REV11,2024/03/23 01:25:48,2024/03/23 02:14:38,96.808%,7894,
4742236.1,6VTRX01,SKY58083+REV11,2024/03/20 12:43:31,2024/03/20 13:42:31,96.329%,9181,
4742237.1,6VTRX01,SKY58083+REV11,2024/03/21 07:28:58,2024/03/21 08:47:12,95.216%,10012,
4742237.2,6VTRX01,SKY58083+REV11,2024/03/21 08:53:42,2024/03/21 09:23:36,53.958%,480,
4742237.3,6VTRX01,SKY58083+REV11,2024/03/21 09:23:56,2024/03/21 10:13:06,45.701%,221,
4742238.1,6VTRX01,SKY58083+REV11,2024/03/21 11:49:18,2024/03/21 13:06:25,96.098%,10225,
4742238.2,6VTRX01,SKY58083+REV11,2024/03/21 13:10:56,2024/03/21 13:23:39,72.431%,399,
4742239.1,6VTRX01,SKY58083+REV11,2024/03/20 23:50:41,2024/03/21 01:03:27,97.627%,10453,
4742409.1,6VTRX01,SKY58261+REV1,2024/03/28 08:14:46,2024/03/28 09:45:46,96.620%,13343,
4742409.2,6VTRX01,SKY58261+REV1,2024/03/28 09:50:55,2024/03/28 10:12:30,54.324%,451,
4742410.1,6VTRX01,SKY58261+REV1,2024/03/26 08:02:38,2024/03/26 10:09:16,95.540%,13610,
4742411.1,6VTRX01,SKY58261+REV1,2024/03/24 13:24:17,2024/03/24 15:10:23,95.640%,13670,
4743116.1,6VTRX01,SKY58083+REV11,2024/03/21 02:39:48,2024/03/21 04:48:28,95.324%,10500,
4743116.2,6VTRX01,SKY58083+REV11,2024/03/21 04:55:01,2024/03/21 05:07:57,83.707%,491,
